2024-12-31 20:10:40.532344 |INFO | [typepulse-progress] Running cargo typepulse
2024-12-31 20:10:49.236647 |INFO | [typepulse-progress] Running typepulse for target lib:rand_core
2024-12-31 20:10:49.668448 |INFO | [typepulse-progress] TypePulse started
2024-12-31 20:10:49.668694 |INFO | [typepulse-progress] BrokenLayout analysis started
2024-12-31 20:10:49.669004 |INFO | [typepulse-progress] Find callee as a method: "rand_core::RngCore::next_u32" / DefId(0:112 ~ rand_core[6ad4]::RngCore::next_u32)
2024-12-31 20:10:49.669057 |INFO | [typepulse-progress] Find callee as a function: "core::convert::From::from" / DefId(1:2515 ~ core[6c80]::convert::From::from)
2024-12-31 20:10:49.669075 |INFO | [typepulse-progress] Find callee as a method: "rand_core::RngCore::next_u32" / DefId(0:112 ~ rand_core[6ad4]::RngCore::next_u32)
2024-12-31 20:10:49.669085 |INFO | [typepulse-progress] Find callee as a function: "core::convert::From::from" / DefId(1:2515 ~ core[6c80]::convert::From::from)
2024-12-31 20:10:49.669612 |INFO | [typepulse-progress] Find callee as a method: "core::slice::<impl [T]>::len" / DefId(1:10980 ~ core[6c80]::slice::{impl#0}::len)
2024-12-31 20:10:49.669637 |INFO | [typepulse-progress] Find callee as a method: "core::slice::<impl [T]>::split_at_mut" / DefId(1:11079 ~ core[6c80]::slice::{impl#0}::split_at_mut)
2024-12-31 20:10:49.669652 |INFO | [typepulse-progress] Find callee as a method: "rand_core::RngCore::next_u64" / DefId(0:113 ~ rand_core[6ad4]::RngCore::next_u64)
2024-12-31 20:10:49.669666 |INFO | [typepulse-progress] Find callee as a method: "core::num::<impl u64>::to_le" / DefId(1:29732 ~ core[6c80]::num::{impl#9}::to_le)
2024-12-31 20:10:49.669682 |INFO | [typepulse-progress] Find callee as a method: "core::slice::<impl [T]>::copy_from_slice" / DefId(1:11165 ~ core[6c80]::slice::{impl#0}::copy_from_slice)
2024-12-31 20:10:49.669695 |INFO | [typepulse-progress] Find callee as a method: "core::slice::<impl [T]>::len" / DefId(1:10980 ~ core[6c80]::slice::{impl#0}::len)
2024-12-31 20:10:49.669704 |INFO | [typepulse-progress] Find callee as a method: "rand_core::RngCore::next_u64" / DefId(0:113 ~ rand_core[6ad4]::RngCore::next_u64)
2024-12-31 20:10:49.669715 |INFO | [typepulse-progress] Find callee as a method: "core::num::<impl u64>::to_le" / DefId(1:29732 ~ core[6c80]::num::{impl#9}::to_le)
2024-12-31 20:10:49.669792 |INFO | [typepulse-progress] Find callee as a method: "core::ops::index::Index::index" / DefId(1:3825 ~ core[6c80]::array::{impl#15}::index)
2024-12-31 20:10:49.669813 |INFO | [typepulse-progress] Find callee as a method: "core::slice::<impl [T]>::copy_from_slice" / DefId(1:11165 ~ core[6c80]::slice::{impl#0}::copy_from_slice)
2024-12-31 20:10:49.669824 |INFO | [typepulse-progress] Find callee as a method: "rand_core::RngCore::next_u32" / DefId(0:112 ~ rand_core[6ad4]::RngCore::next_u32)
2024-12-31 20:10:49.669837 |INFO | [typepulse-progress] Find callee as a method: "core::num::<impl u32>::to_le" / DefId(1:29625 ~ core[6c80]::num::{impl#8}::to_le)
2024-12-31 20:10:49.669878 |INFO | [typepulse-progress] Find callee as a method: "core::ops::index::Index::index" / DefId(1:3825 ~ core[6c80]::array::{impl#15}::index)
2024-12-31 20:10:49.669895 |INFO | [typepulse-progress] Find callee as a method: "core::slice::<impl [T]>::copy_from_slice" / DefId(1:11165 ~ core[6c80]::slice::{impl#0}::copy_from_slice)
2024-12-31 20:10:49.670515 |INFO | [typepulse-progress] Find callee as a method: "core::slice::<impl [T]>::len" / DefId(1:10980 ~ core[6c80]::slice::{impl#0}::len)
2024-12-31 20:10:49.670538 |INFO | [typepulse-progress] Find callee as a method: "core::slice::<impl [T]>::len" / DefId(1:10980 ~ core[6c80]::slice::{impl#0}::len)
2024-12-31 20:10:49.670548 |INFO | [typepulse-progress] Find callee as a function: "core::cmp::min" / DefId(1:2360 ~ core[6c80]::cmp::min)
2024-12-31 20:10:49.670556 |INFO | [typepulse-progress]     imported as: "min"
2024-12-31 20:10:49.670565 |INFO | [typepulse-progress] Find callee as a method: "core::slice::<impl [T]>::as_ptr" / DefId(1:11030 ~ core[6c80]::slice::{impl#0}::as_ptr)
2024-12-31 20:10:49.670579 |INFO | [typepulse-progress] Find callee as a method: "core::slice::<impl [T]>::as_mut_ptr" / DefId(1:11031 ~ core[6c80]::slice::{impl#0}::as_mut_ptr)
2024-12-31 20:10:49.670592 |INFO | [typepulse-progress] Find callee as a function: "core::intrinsics::copy_nonoverlapping" / DefId(1:1452 ~ core[6c80]::intrinsics::copy_nonoverlapping)
2024-12-31 20:10:49.670599 |INFO | [typepulse-progress]     imported as: "copy_nonoverlapping"
